SEIKO HD KIDS SCC stock;553SJ;SEI;0.0;2.0;0.0;0;20
SEIKO HD KIDS SCC stock;553SJ;SEI;0.0;2.0;0.25;2;20
SEIKO HD KIDS SCC stock;553SJ;SEI;1.25;2.0;0.0;0;20
SEIKO HD KIDS SCC stock;553SJ;SEI;1.25;2.0;0.25;2;20
SEIKO HD KIDS SCC stock;553SJ;SEI;2.25;4.0;0.0;0;20
SEIKO HD KIDS SCC stock;553SJ;SEI;2.25;4.0;0.25;2;20
SEIKO HD KIDS SCC stock;553SJ;SEI;4.25;6.0;0.0;0;20
SEIKO HD KIDS SCC stock;553SJ;SEI;4.25;6.0;0.25;2;20
SEIKO HD AS 1.60 IP+ durci stock;560AB;SEI;0.0;2.0;0.0;0;63
SEIKO HD AS 1.60 IP+ durci stock;560AB;SEI;0.0;2.0;0.25;2;63
SEIKO HD AS 1.60 IP+ durci stock;560AB;SEI;2.25;4.0;0.0;0;63
SEIKO HD AS 1.60 IP+ durci stock;560AB;SEI;2.25;4.0;0.25;2;63
SEIKO HD AS 1.60 IP+ durci stock;560AB;SEI;4.25;6.0;0.0;0;63
SEIKO HD AS 1.60 IP+ durci stock;560AB;SEI;4.25;6.0;0.25;2;63
SEIKO HD AS 1.60 IP+ durci stock;560AB;SEI;6.25;8.0;0.0;0;63
SEIKO HD AS 1.60 IP+ durci stock;560AB;SEI;6.25;8.0;0.25;2;63
SEIKO HD AS 1.60 IP+ durci stock;560AB;SEI;8.25;10.0;0.0;0;85
SEIKO HD AS 1.60 IP+ durci stock;560AB;SEI;8.25;10.0;0.25;2;85
SEIKO HD AS 1.60 IP+ SCC stock;560AJ;SEI;0.0;2.0;0.0;0;83
SEIKO HD AS 1.60 IP+ SCC stock;560AJ;SEI;0.0;2.0;0.25;2;83
SEIKO HD AS 1.60 IP+ SCC stock;560AJ;SEI;0.0;2.0;2.25;4;83
SEIKO HD AS 1.60 IP+ SCC stock;560AJ;SEI;2.25;4.0;0.0;0;83
SEIKO HD AS 1.60 IP+ SCC stock;560AJ;SEI;2.25;4.0;0.25;2;83
SEIKO HD AS 1.60 IP+ SCC stock;560AJ;SEI;2.25;4.0;2.25;4;83
